701,-1,JagerDorulumon,JagerDorulumon,JagerDorulumon,FALSE,Ultimate,99,13,Virus,NatureSpirit,Earth,0t-1,0,None,GreaterThan,40,None,0,GreaterThan,100,None,0,GreaterThan,40,None,0,None,FALSE,48,10,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,White Spiral:Absorb:PlayerFirst,Mongrel Shield:First:AttackVaccine,Black Nail:Weaken:AttackVirus,40t60,-1:62:-1,None,None,0,2,GreaterThan,5,None,None,0,None,0,None,0,None,0,GreaterThan,5,GreaterThan,5,None,0,GreaterThan,80,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
702,-1,ShootingStarmon,ShootingStarmon,ShootingStarmon,FALSE,Champion,11,20,Data,MetalEmpire,Light,0t-1,0,None,GreaterThan,10,None,0,GreaterThan,55,None,0,GreaterThan,10,None,0,None,FALSE,30,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Astro Bomber:Absorb:AttackVaccine,Dynamite Soul:Leech:AttackVaccine,Meteor Rock:AttackUp:AttackVaccine,40t60,91:-1:-1,None,None,0,0,None,0,None,GreaterThan,70,GreaterThan,10,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,0,25,-25,0,25,-25,Meat,Noon,Data,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Night,Virus,None,TRUE,60,1,-1
703,-1,Beelzemon,Beelzemon,Beelzemon,FALSE,Mega,11,18,Virus,NightmareSoldier,Dark,0t-1,0,None,GreaterThan,30,None,0,None,0,None,0,GreaterThan,195,None,0,None,FALSE,45,10,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Oblivion Cannon:AttackUp:AttackVirus,Double Impact:Leech:AttackData,Darkness Claw:Absorb:AttackVaccine,40t60,-1:-1:62,None,None,0,3,GreaterThan,2,None,GreaterThan,5,None,0,None,0,None,0,None,0,GreaterThan,85,None,0,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
704,-1,Gaossmon,Gaossmon,Gaossmon,FALSE,Rookie,66,9,Virus,DragonsRoar,Fire,0t-1,0,None,GreaterThan,5,None,0,GreaterThan,5,None,0,GreaterThan,15,None,0,None,FALSE,20,10,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,LessThan,4,100;100,FALSE,Kilo Flame:Weaken:AttackVaccine,Head Strike:AttackUp:HalfPlayerHealth,Fang Tear:DefenseUp:SacrificeAttack,40t60,-1:58:-1,None,None,0,0,None,0,None,None,0,None,0,GreaterThan,80,None,0,None,0,GreaterThan,5,GreaterThan,5,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,-25,0,25,Meat,Noon,Virus,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Vaccine,None,TRUE,60,1,-1
705,-1,Monitamon,Monitamon,Monitamon,FALSE,Rookie,44,9,Data,MetalEmpire,Metal,0t-1,0,None,GreaterThan,6,None,0,GreaterThan,19,None,0,GreaterThan,3,None,0,None,FALSE,22,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,EqualTo,0,100;100,FALSE,Fire Shot:Leech:AttackData,Water Dragon:Absorb:AttackVirus,Lightning Flash:ForceOppData:AttackVaccine,40t60,10:-1:-1,None,None,0,0,None,0,None,None,0,GreaterThan,80,None,0,GreaterThan,10,None,0,None,0,None,0,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,0,25,-25,0,25,-25,Grain,Noon,Data,24,12,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Night,Virus,None,TRUE,60,1,-1
706,-1,Deckerdramon,Deckerdramon,Deckerdramon,FALSE,Champion,33,20,Virus,MetalEmpire,Water,0t-1,0,None,GreaterThan,20,None,0,None,0,None,0,GreaterThan,65,None,0,None,FALSE,65,14,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,LessThan,2,100;100,FALSE,Decker Launcher:DisableAttack:AttackVaccine,Cyclone Crusher:Weaken:AttackVaccine,Smoky Fang:AttackUp:AttackVirus,40t60,80:-1:-1,None,None,0,0,None,0,None,None,0,GreaterThan,45,None,0,None,0,GreaterThan,40,None,0,None,0,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,-25,0,25,-25,0,25,Fish,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Morning,Vaccine,None,TRUE,60,1,-1
707,-1,KnightChessmon,KnightChessmon,KnightChessmon,FALSE,Champion,66,13,Vaccine,MetalEmpire,Metal,0t-1,0,None,GreaterThan,45,None,0,None,0,None,0,GreaterThan,30,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Knight Lancer:None,Gallop Whole:Leech:SacrificeDefense,Big Darts:Counter:AttackData,40t60,48:-1:-1,None,None,0,0,None,0,None,None,0,GreaterThan,80,GreaterThan,5,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,25,0,-25,25,-25,0,Grain,Morning,Vaccine,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Night,Data,None,TRUE,60,1,-1
708,-1,KnightChessmon,KnightChessmon,KnightChessmon,FALSE,Champion,44,20,Virus,MetalEmpire,Metal,0t-1,0,None,GreaterThan,30,None,0,None,0,None,0,GreaterThan,45,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Knight Lancer:First:AttackData,Gallop Whole:DisableEffect:HalfPlayerHealth,Big Darts:None,40t60,-1:-1:50,None,None,0,0,None,0,None,GreaterThan,5,GreaterThan,80,None,0,None,0,None,0,None,0,None,0,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,-25,0,25,-25,0,25,Grain,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Morning,Vaccine,None,TRUE,60,1,-1
709,-1,RookChessmon,RookChessmon,RookChessmon,FALSE,Ultimate,0,14,Virus,MetalEmpire,Metal,0t-1,0,None,GreaterThan,70,None,0,None,0,None,0,GreaterThan,100,None,0,None,FALSE,50,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Rook Gatling:Weaken:AttackVirus,Castle Wall:AttackUp:PlayerFirst,Stronghold:None,40t60,-1:-1:61,None,None,0,2,GreaterThan,2,None,None,0,GreaterThan,80,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,-25,0,25,-25,0,25,Grain,Night,Virus,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Morning,Vaccine,None,TRUE,60,1,-1
710,-1,BishopChessmon,BishopChessmon,BishopChessmon,FALSE,Ultimate,110,13,Vaccine,MetalEmpire,Metal,0t-1,0,None,GreaterThan,100,None,0,None,0,None,0,GreaterThan,70,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Bishop Laser:None,Magical Stick:AttackUp:AttackVaccine,Bishop Cross:DisableAttack:AttackVirus,40t60,14:-1:-1,None,None,0,2,GreaterThan,2,None,None,0,GreaterThan,80,None,0,None,0,None,0,GreaterThan,5,None,0,GreaterThan,5,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,25,0,-25,25,-25,0,Grain,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Night,Data,None,TRUE,60,1,-1
711,-1,QueenChessmon,QueenChessmon,QueenChessmon,FALSE,Mega,22,18,Virus,MetalEmpire,Metal,0t-1,0,None,GreaterThan,100,None,0,None,0,None,0,GreaterThan,125,None,0,None,FALSE,45,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Queen Stamp:DefenseUp:ForcePlayerSecond,Grand Cricket:AttackUp:PlayerSecond,Heart Breaker:None,40t60,-1:-1:77,None,None,0,3,GreaterThan,2,None,None,0,GreaterThan,80,GreaterThan,5,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,-25,0,25,-25,0,25,Meat,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Morning,Vaccine,None,TRUE,60,1,-1
712,-1,KingChessmon,KingChessmon,KingChessmon,FALSE,Mega,33,18,Vaccine,MetalEmpire,Metal,0t-1,0,None,GreaterThan,125,None,0,None,0,None,0,GreaterThan,100,None,0,None,FALSE,30,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Checkmate:None,King Stick:ForceOppVaccine:AttackVirus,King Dash:DefenseUp:AttackData,40t60,96:-1:-1,None,None,0,3,GreaterThan,2,None,None,0,GreaterThan,80,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,None,0,GreaterThan,5,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,25,0,-25,25,-25,0,Meat,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Night,Data,None,TRUE,60,1,-1
713,-1,Dorulumon,Dorulumon,Dorulumon,FALSE,Champion,88,19,Virus,NatureSpirit,Metal,0t-1,0,None,GreaterThan,10,None,0,GreaterThan,50,None,0,GreaterThan,15,None,0,None,FALSE,35,10,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Drill Buster:Counter:AttackData,Drill Tornado:First:AttackData,Drill Blader:AttackUp:AttackData,40t60,-1:8:-1,None,None,0,0,None,0,None,None,0,GreaterThan,75,None,0,GreaterThan,5,None,0,None,0,None,0,GreaterThan,10,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,-25,25,-25,0,25,Meat,Night,Virus,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Noon,Vaccine,None,TRUE,60,1,-1
714,-1,BlueAegiochusmon,BlueAegiochusmon,BlueAegiochusmon,FALSE,Ultimate,0,15,Vaccine,None,Metal,0t-1,0,Mode,GreaterThan,24,None,0,None,0,None,0,GreaterThan,24,None,0,None,FALSE,60,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,None,0,100;100,FALSE,Powered Ignition:None,Penetra -laser:DisableEffect:SacrificeHealth,Wing Cutter:ForceOppVaccine:AttackData,40t60,7:-1:-1,None,None,0,0,None,0,None,None,0,GreaterThan,89,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,-25,50,-25,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,25,0,-25,25,-25,0,Fish,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Data,None,TRUE,60,1,-1
715,-1,DarkAegiochusmon,DarkAegiochusmon,DarkAegiochusmon,FALSE,Ultimate,11,15,Vaccine,None,Dark,0t-1,0,Mode,GreaterThan,24,None,0,GreaterThan,24,None,0,None,0,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,None,0,100;100,FALSE,Death Dinner:None,Plas -madness:First:AttackVirus,Triangler:Counter:AttackVirus,40t60,38:-1:-1,None,None,0,0,None,0,None,None,0,None,0,None,0,None,5,None,0,None,0,None,0,None,0,GreaterThan,89,None,0,-25,-25,50,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Night,Data,None,TRUE,60,1,-1
716,-1,GreenAegiochusmon,GreenAegiochusmon,GreenAegiochusmon,FALSE,Ultimate,22,15,Vaccine,None,Wood,0t-1,0,Mode,GreaterThan,49,None,0,None,0,None,0,None,0,None,0,None,FALSE,45,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,None,0,100;100,FALSE,Thorn Cradle:None,Charging Strike:First:AttackVirus,Bramble Bite:AttackUp:PlayerSecond,40t60,29:-1:-1,None,None,0,0,None,0,None,None,0,None,0,None,0,GreaterThan,89,None,0,None,0,None,0,None,0,None,0,None,0,-50,25,25,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,25,0,-25,25,-25,0,Veg,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Data,None,TRUE,60,1,-1
717,-1,HolyAegiochusmon,HolyAegiochusmon,HolyAegiochusmon,FALSE,Ultimate,33,15,Vaccine,None,Light,0t-1,0,Mode,None,0,None,0,GreaterThan,24,None,0,GreaterThan,24,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,None,0,None,0,None,0,100;100,FALSE,Lightning Slash:None,Circlet Defense:DefenseUp:ForcePlayerSecond,Thunder Slash:First:AttackVaccine,40t60,8:-1:-1,None,None,0,0,None,0,None,GreaterThan,89,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,50,-25,-25,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,25,0,-25,25,-25,0,Grain,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Night,Data,None,TRUE,60,1,-1
718,-1,AncientGarurumon,AncientGarurumon,AncientGarurumon,FALSE,Mega,88,19,Data,VirusBuster,Light,0t-1,0,None,GreaterThan,100,None,0,GreaterThan,190,None,0,GreaterThan,20,None,0,None,FALSE,70,16,None,EqualTo,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Light Ray:Absorb:PlayerFirst,Absolute Zero:None,Sharp Claymore:AttackUp:ForcePlayerSecond,20t40,-1:62:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,0,25,-25,0,25,-25,Meat,Noon,Data,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Night,Virus,None,TRUE,60,1,-1
719,-1,AncientGreymon,AncientGreymon,AncientGreymon,FALSE,Mega,99,19,Vaccine,DragonsRoar,Fire,0t-1,0,None,GreaterThan,160,None,0,GreaterThan,150,None,0,None,0,None,0,Over,FALSE,80,16,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Omega Burst:None,Gaia Tornado:Leech:ForcePlayerSecond,Corona:DisableEffect:AttackData,80t100,30:-1:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
720,-1,AncientMermaimon,AncientMermaimon,AncientMermaimon,FALSE,Mega,110,19,Data,DeepSaver,Water,0t-1,0,None,GreaterThan,45,None,0,GreaterThan,190,None,0,GreaterThan,75,None,0,Under,FALSE,60,10,None,None,0,EqualTo,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Great Maelstrom:Leech:PlayerFirst,Net Ocean:None,Crystal Billow:DisableEffect:PlayerSecond,20t40,-1:1:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,0,25,-25,0,25,-25,Fish,Noon,Data,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Virus,None,TRUE,60,1,-1
721,-1,AncientTroiamon,AncientTroiamon,AncientTroiamon,FALSE,Mega,0,20,Data,NatureSpirit,Wood,0t-1,0,None,None,0,None,0,GreaterThan,160,None,0,GreaterThan,150,None,0,None,FALSE,80,20,None,GreaterThan,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Surprise Cannon:DisableEffect:ForcePlayerSecond,Epeius Gimmick:None,Fusillade:First:AttackVirus,40t60,-1:30:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,40,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,40,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,0,25,-25,0,25,-25,Veg,Noon,Data,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Virus,None,TRUE,60,1,-1
722,-1,AncientBeetlemon,AncientBeetlemon,AncientBeetlemon,FALSE,Mega,55,18,Vaccine,JungleTrooper,Thunder,0t-1,0,None,GreaterThan,210,None,0,GreaterThan,100,None,0,None,0,None,0,None,FALSE,75,12,None,None,0,GreaterThan,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Tera Blaster:None,Calamity Thunder:DisableEffect:PlayerFirst,Calamity:Absorb:SacrificeAttack,70t90,18:-1:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,25,0,-25,25,-25,0,Veg,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Data,None,TRUE,60,1,-1
723,-1,AncientIrismon,AncientIrismon,AncientIrismon,FALSE,Mega,11,20,Vaccine,WindGuardian,Wind,0t-1,0,None,GreaterThan,260,None,0,None,0,None,0,GreaterThan,50,None,0,None,FALSE,60,10,None,None,0,EqualTo,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Rainbow Symphony:None,Storm Gazer:Leech:AttackVaccine,Acid Prism:DefenseUp:PlayerSecond,40t60,8:-1:-1,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,0,25,0,0,25,0,-25,25,-25,0,Fish,Morning,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,-25,0,0,Junk,Night,Data,None,TRUE,60,1,-1
724,-1,AncientVolcamon,AncientVolcamon,AncientVolcamon,FALSE,Mega,22,20,Virus,MetalEmpire,Earth,0t-1,0,None,None,0,None,0,GreaterThan,175,None,0,GreaterThan,135,None,0,Over,FALSE,80,16,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Supernova:Weaken:AttackVaccine,Big Bang:Leech:ForcePlayerSecond,Atomic Bomber:None,80t100,-1:-1:3,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,-25,0,25,-25,0,25,Meat,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Morning,Vaccine,None,TRUE,60,1,-1
725,-1,AncientWisemon,AncientWisemon,AncientWisemon,FALSE,Mega,33,20,Virus,NightmareSoldier,Metal,0t-1,0,None,GreaterThan,45,None,0,GreaterThan,30,None,0,GreaterThan,235,None,0,Under,FALSE,50,8,Night,None,0,None,0,None,0,None,0,-1,None,GreaterThan,75,GreaterThan,75,GreaterThan,75,EqualTo,0,100;100,FALSE,Laplace Demon:ForceOppVirus:AttackVaccine,Elder Sign:Absorb:HalfPlayerHealth,Eternal Prison:None,40t60,-1:-1:97,None,None,0,4,GreaterThan,8,None,GreaterThan,1,GreaterThan,80,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,GreaterThan,1,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,0,0,0,-25,25,-25,0,25,Grain,Night,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,25,0,Meat,Noon,Vaccine,None,TRUE,60,1,-1
726,-1,Arbormon,Arbormon,Arbormon,FALSE,Champion,0,21,None,JungleTrooper,Wood,0t-1,0,None,GreaterThan,10,None,0,GreaterThan,35,None,0,GreaterThan,30,None,0,None,FALSE,40,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,10,None,0,EqualTo,0,100;100,FALSE,Gun Dance:AttackUp:SacrificeHealth,Blockade Seed:Absorb:PlayerFirst,Roundhouse Punt:Leech:ForcePlayerSecond,40t60,-1:40:-1,None,None,0,0,None,0,None,None,0,GreaterThan,5,None,0,GreaterThan,80,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,-25,0,25,0,0,25,-25,0,25,-25,Veg,Noon,Data,28,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Meat,Night,Virus,None,TRUE,60,1,-1
727,-1,Ardhamon,Ardhamon,Ardhamon,FALSE,Mega,44,20,None,DragonsRoar,Fire,0t-1,0,None,GreaterThan,150,None,0,GreaterThan,50,None,0,GreaterThan,35,None,0,None,FALSE,60,12,Noon,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Brahmastra:DefenseUp:ForcePlayerSecond,Brah -mashira:ForceOppData:AttackVaccine,Plasma Inferno:DisableEffect:PlayerFirst,70t90,64:-1:-1,None,None,0,3,GreaterThan,5,None,GreaterThan,5,None,0,GreaterThan,85,None,0,None,0,GreaterThan,5,None,0,None,0,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,0,0,25,-25,25,-25,0,Meat,Noon,Vaccine,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,-25,0,Grain,Night,Data,None,TRUE,60,1,-1
728,-1,Armamon,Armamon,Armamon,FALSE,Mega,66,18,None,MetalEmpire,Metal,0t-1,0,None,GreaterThan,100,None,0,GreaterThan,25,None,0,GreaterThan,110,None,0,None,FALSE,80,8,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,50,GreaterThan,75,EqualTo,0,100;100,FALSE,Malkhut Crystal:DefenseUp:PlayerFirst,Rage Flame:DisableEffect:SacrificeDefense,Rainbow Hand:AttackUp:SacrificeAttack,40t60,-1:-1:58,None,None,0,3,GreaterThan,5,None,None,0,GreaterThan,80,GreaterThan,5,None,0,None,0,None,0,None,0,None,0,GreaterThan,5,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,0,-25,0,25,-25,-25,0,25,Meat,Noon,Virus,36,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Fruit,Night,Vaccine,None,TRUE,60,1,-1
729,-1,Arresterdramon SM,Arresterdramon SM,Arresterdramon SM,FALSE,Ultimate,77,14,Vaccine,NatureSpirit,Fire,0t-1,0,None,GreaterThan,110,None,0,GreaterThan,40,None,0,GreaterThan,35,None,0,None,FALSE,50,12,None,None,0,None,0,None,0,None,0,-1,None,None,0,GreaterThan,30,GreaterThan,75,EqualTo,0,100;100,FALSE,Tail Anchor:Counter:AttackVaccine,Blaze Spiker:DefenseUp:LowerPlayerHealth,Spiral Shredder:AttackUp:ForcePlayerSecond,40t60,53:-1:-1,None,None,0,2,GreaterThan,5,None,None,0,None,0,GreaterThan,75,None,0,None,0,GreaterThan,5,None,0,GreaterThan,10,None,0,None,0,0,0,0,0,0,-1,TRUE,FALSE,FALSE,TRUE,TRUE,25,0,-25,0,25,0,-25,25,-25,0,Meat,Morning,Vaccine,32,14,3,1,-1,60,50,1,1,1,64,-1,-1,0,FALSE,TRUE,0,0,0,0,Veg,Night,Data,None,TRUE,60,1,-1
